Number_Of_Dependant,Years_At_Residence,Years_At_Business,Nb_Of_Products,DAY(BirthDate),DAY(Customer_Open_Date),DAY(Prod_Decision_Date),YEAR(BirthDate),YEAR(Customer_Open_Date),YEAR(Prod_Decision_Date),MONTH(BirthDate),MONTH(Customer_Open_Date),MONTH(Prod_Decision_Date),WEEKDAY(BirthDate),WEEKDAY(Customer_Open_Date),WEEKDAY(Prod_Decision_Date),Net_Annual_Income_transform,Customer_Type_Existing Client,Customer_Type_Non Existing Client,P_Client_NP_Client,P_Client_P_Client,Educational_Level_Diploma,Educational_Level_Master/PhD,Educational_Level_Secondary or Less,Educational_Level_University,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Separated,Marital_Status_Single,Marital_Status_Widowed,Prod_Sub_Category_C,Prod_Sub_Category_G,Prod_Sub_Category_P,Source_Branch,Source_Sales,Type_Of_Residence_Company,Type_Of_Residence_New rent,Type_Of_Residence_Old rent,Type_Of_Residence_Owned,Type_Of_Residence_Parents,Prod_Category_A,Prod_Category_B,Prod_Category_C,Prod_Category_D,Prod_Category_E,Prod_Category_F,Prod_Category_G,Prod_Category_H,Prod_Category_I,Prod_Category_J,Prod_Category_K,Prod_Category_L,Prod_Category_M,KMeans 2,KMeans 3,Agglomerative Clustering Cosine,Agglomerative Clustering Euclidean,DBSCAN eps=3,Y
3.0,37,5.0,1,21,18,19,1974,2010,2011,2,10,5,3,0,3,60912.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3.0,15,1.0,1,18,21,26,1969,2010,2011,9,10,5,3,3,3,30.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,3,10.0,1,8,4,29,1975,2010,2011,10,11,5,2,3,6,18.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,15,1.0,1,20,9,9,1986,2010,2011,10,11,5,0,1,0,18.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,10,1.0,1,23,25,10,1987,2010,2011,9,11,5,2,3,1,18.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,10,0
0.0,20,1.0,1,28,28,4,1983,2010,2011,10,11,5,4,6,2,36.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.0,7,25.0,1,9,6,12,1962,2011,2011,8,1,5,3,3,3,36.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0
2.0,32,0.0,1,27,10,5,1975,2011,2011,6,1,5,4,0,3,318.0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,10,30.0,1,30,16,9,1952,2011,2011,10,1,5,3,6,0,100.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,25,0.0,1,23,18,12,1986,2011,2011,2,1,5,6,1,3,36.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3.0,16,2.0,1,11,20,4,1971,2011,2011,9,1,5,5,3,2,18.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0
1.0,15,1.0,1,24,24,24,1982,2011,2011,9,1,5,4,0,1,50.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
3.0,18,21.0,1,3,26,19,1966,2011,2011,9,1,5,5,2,3,6546.0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,7,1.0,1,25,27,4,1983,2011,2011,10,1,5,1,3,2,20.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1
0.0,3,1.0,1,19,6,17,1982,2011,2011,2,2,5,4,6,1,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0
0.0,20,1.0,1,11,6,5,1969,2011,2011,8,2,5,0,6,3,18.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
3.0,37,8.0,1,26,8,23,1974,2011,2011,5,3,5,6,1,0,312.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0
3.0,30,1.0,2,9,13,15,1955,2011,2011,12,3,5,4,6,6,36.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.0,15,5.0,1,21,10,24,1975,2011,2011,10,4,5,1,6,1,33144.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1
4.0,12,3.0,1,16,13,17,1962,2011,2011,9,4,5,6,2,1,36.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,0
4.0,12,7.0,1,5,19,22,1970,2011,2011,9,4,5,5,1,6,26028.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1
1.0,1,5.0,1,29,21,10,1979,2011,2011,9,4,5,5,3,1,60684.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4.0,10,3.0,1,17,26,9,1964,2011,2011,4,4,5,4,1,0,42.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,12,0
3.0,40,4.0,2,21,26,23,1974,2011,2011,3,4,5,3,1,0,19272.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0
0.0,33,10.0,1,15,26,3,1978,2011,2011,6,4,5,3,1,1,51852.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0
4.0,35,2.0,1,13,27,3,1963,2011,2011,2,4,5,2,2,1,876.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,12,1
1.0,8,6.0,1,12,19,3,1980,2011,2011,1,4,5,5,1,1,30.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2.0,10,2.0,1,20,27,4,1966,2011,2011,8,4,5,5,2,2,3162.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,12,0
2.0,7,7.0,1,1,28,11,1980,2011,2011,1,4,5,1,3,2,68892.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1.0,6,1.0,1,29,28,2,1975,2011,2011,11,4,5,5,3,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,18,1.0,1,23,28,2,1987,2011,2011,5,4,5,5,3,0,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
1.0,4,15.0,1,9,2,3,1970,2011,2011,4,5,5,3,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,1
0.0,37,37.0,1,15,2,3,1963,2011,2011,8,5,5,3,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,23,23.0,1,14,2,3,1987,2011,2011,12,5,5,0,0,1,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
4.0,19,1.0,2,11,2,3,1949,2011,2011,4,5,5,0,0,1,20.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,15,15.0,1,16,2,3,1970,2011,2011,4,5,5,3,0,1,24.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
3.0,4,1.0,2,16,2,3,1977,2011,2011,6,5,5,3,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,15,0
3.0,13,18.0,1,28,4,15,1966,2011,2011,2,5,5,0,2,6,26004.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,25,1.0,2,12,28,4,1985,2011,2011,2,4,5,1,3,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,16,0
0.0,20,20.0,1,31,3,4,1951,2011,2011,10,5,5,2,1,2,18.0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,1,1.0,1,11,3,9,1960,2011,2011,2,5,5,3,1,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,1.0,1,15,3,4,1988,2011,2011,1,5,5,4,1,2,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,17,0
3.0,20,2.0,1,4,3,4,1965,2011,2011,6,5,5,4,1,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
3.0,3,2.0,1,18,21,4,1977,2011,2011,1,4,5,1,3,2,444.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0
0.0,25,3.0,2,18,14,4,1984,2011,2011,3,4,5,6,3,2,432.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0,15,15.0,1,4,3,5,1965,2011,2011,8,5,5,2,1,3,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
2.0,10,10.0,2,9,2,4,1972,2011,2011,10,5,5,0,0,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,30,1.0,1,13,2,4,1986,2011,2011,3,5,5,3,0,2,50.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
2.0,11,2.0,1,17,3,4,1953,2011,2011,11,5,5,1,1,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,1
0.0,20,1.0,2,21,3,4,1988,2011,2011,9,5,5,2,1,2,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,19,0
0.0,8,4.0,1,27,5,9,1987,2011,2011,5,5,5,2,3,0,54.0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,20,0
2.0,15,19.0,2,1,4,8,1970,2011,2011,9,5,5,1,2,6,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,20,2.0,1,25,4,5,1985,2011,2011,2,5,5,0,2,3,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,2,1.0,1,28,4,5,1984,2011,2011,11,5,5,2,2,3,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,20,2.0,1,15,3,5,1985,2011,2011,6,5,5,5,1,3,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1
1.0,7,7.0,1,1,4,5,1978,2011,2011,1,5,5,6,2,3,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
4.0,10,6.0,1,3,2,5,1969,2011,2011,3,5,5,0,0,3,50.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
2.0,15,2.0,1,26,4,5,1966,2011,2011,7,5,5,1,2,3,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
1.0,7,1.0,1,21,3,9,1977,2011,2011,3,5,5,0,1,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
0.0,15,0.0,1,4,5,8,1986,2011,2011,9,5,5,3,3,6,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,30,1.0,1,12,4,8,1980,2011,2011,8,5,5,1,2,6,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,1
0.0,1,1.0,1,6,5,8,1966,2011,2011,10,5,5,3,3,6,30.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,6,2.0,1,23,5,8,1974,2011,2011,10,5,5,2,3,6,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
2.0,4,2.0,1,13,5,8,1956,2011,2011,8,5,5,0,3,6,18.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
0.0,4,1.0,1,1,5,8,1986,2011,2011,1,5,5,2,3,6,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,23,2.0,1,5,5,8,1988,2011,2011,3,5,5,5,3,6,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
1.0,15,1.0,1,7,5,8,1985,2011,2011,4,5,5,6,3,6,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,22,3,8,1961,2011,2011,6,5,5,3,1,6,18.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
0.0,0,4.0,1,12,3,8,1986,2011,2011,7,5,5,5,1,6,6216.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0.0,15,1.0,1,4,8,9,1965,2011,2011,8,5,5,2,6,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,1.0,1,30,2,9,1987,2011,2011,8,5,5,6,0,0,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,15,1.0,1,1,8,9,1986,2011,2011,1,5,5,2,6,0,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,10,1.0,2,8,2,9,1985,2011,2011,6,5,5,5,0,0,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,19,0
0.0,10,1.0,1,15,2,9,1973,2011,2011,5,5,5,1,0,0,20.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,7,1.0,1,7,8,9,1986,2011,2011,4,5,5,0,6,0,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,17,0
3.0,30,1.0,1,5,8,9,1957,2011,2011,1,5,5,5,6,0,18.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
0.0,24,2.0,1,21,8,9,1953,2011,2011,6,5,5,6,6,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,2.0,1,22,8,9,1988,2011,2011,1,5,5,4,6,0,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,17,0
2.0,31,1.0,1,15,8,9,1951,2011,2011,6,5,5,4,6,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,21,0
0.0,33,2.0,2,7,10,17,1977,2011,2011,2,5,5,0,1,1,90.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1.0,2,1.0,1,3,3,12,1981,2011,2011,1,5,5,5,1,3,18.0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,22,0
0.0,4,1.0,1,10,9,10,1987,2011,2011,3,5,5,1,0,1,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,17,0
0.0,10,2.0,2,29,13,10,1985,2011,2011,9,4,5,6,2,1,32952.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0
4.0,1,1.0,1,8,9,10,1978,2011,2011,1,5,5,6,0,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,24,2.0,1,7,9,12,1987,2011,2011,7,5,5,1,0,3,18.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,17,0
1.0,20,20.0,1,17,4,10,1981,2011,2011,6,5,5,2,2,1,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,15,1.0,1,12,8,10,1983,2011,2011,12,5,5,0,6,1,30.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
0.0,25,4.0,1,25,11,17,1981,2011,2011,1,5,5,6,2,1,30084.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.0,23,1.0,1,15,27,9,1954,2011,2011,1,4,5,4,2,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,18,9,11,1980,2011,2011,12,5,5,3,0,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,5,1.0,1,17,4,11,1983,2011,2011,11,5,5,3,2,2,25.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,23,0
0.0,52,1.0,1,22,10,11,1959,2011,2011,9,5,5,1,1,2,18.0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
0.0,15,1.0,1,15,10,15,1985,2011,2011,2,5,5,4,1,6,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,17,0
2.0,15,1.0,1,6,10,11,1967,2011,2011,12,5,5,2,1,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,1,1.0,1,4,2,11,1962,2011,2011,6,5,5,0,0,2,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,26,1.0,1,7,10,15,1985,2011,2011,9,5,5,5,1,6,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,24,0
3.0,16,10.0,1,8,10,11,1970,2011,2011,10,5,5,3,1,2,36.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,14,0
0.0,25,5.0,1,1,3,10,1986,2011,2011,10,5,5,2,1,1,35808.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0
1.0,6,1.0,1,25,4,30,1981,2011,2011,5,5,5,0,2,0,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,11,1.0,1,23,11,12,1988,2011,2011,12,5,5,4,2,3,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
2.0,15,1.0,1,3,11,12,1981,2011,2011,12,5,5,3,2,3,40.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,10,2.0,1,7,11,12,1963,2011,2011,6,5,5,4,2,3,24.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
0.0,15,1.0,1,6,12,17,1985,2011,2011,3,5,5,2,3,1,36.0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,18,0
2.0,1,1.0,1,26,12,15,1973,2011,2011,6,5,5,1,3,6,18.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,13,0
